Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Croatia,HRV,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,12.75412892,12.87100886,12.73779676,12.29857122,11.89953084
Croatia,HRV,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.760579685,1.600358132,1.643593395,1.552490005,1.609302367
Croatia,HRV,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,154.7712794,158.4034073,159.5999656,157.9069667,159.1549999
Croatia,HRV,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,45.67535453,46.86398889,49.11079147,49.39294496,50.59453845
Croatia,HRV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.70067848,6.73855692,6.67034649,6.75780032,6.81108999
Croatia,HRV,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,5.56926459,5.58271697,5.52650334,5.57184922,5.55397558
Croatia,HRV,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,13.9,14.1,13.2,11.5,11.3
Cuba,CUB,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,92.9,93.2,93.5,93.8,94
Cuba,CUB,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.95500946,99.17726135,99.39618683,99.61262512,99.8
Cuba,CUB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.835515821,3.938929627,3.800683524,3.783108446,3.567699269
Cuba,CUB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,14.46639046,12.28630842,11.67153669,12.56071964,10.60737905
Cuba,CUB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,22.35318421,22.9429791,24.35596948,24.87756122,24.54944502
Cuba,CUB,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,14.90824372,13.85027909,13.50011874,12.8135932,12.47921259
Cuba,CUB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.083791445,3.072187925,2.872403239,2.876207372,..
Cuba,CUB,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..
Cuba,CUB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,17.14734945,14.98303601,14.55121785,14.52273863,12.21332715
Cuba,CUB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,12.81401348,12.2177515,11.47197342,11.0184288,11.08496857
Cuba,CUB,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,11.57496357,10.94801617,10.23550797,9.77754307,9.86756992
Cuba,CUB,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,..,..,..,..
Curacao,CUW,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..
Curacao,CUW,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Curacao,CUW,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.225833104,0.187161812,0.185632077,0.15419414,0.168766188
Curacao,CUW,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,80.24052144,76.30827959,80.82049378,..,..
Curacao,CUW,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,17.5397044,18.02127344,16.30777798,18.19056187,16.78119933
Curacao,CUW,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,9.110437896,9.691646283,9.218488955,8.860981308,7.350041463
Curacao,CUW,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Curacao,CUW,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..
Curacao,CUW,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,67.51491784,61.96723742,58.64674216,..,..
Curacao,CUW,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..
Curacao,CUW,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..,..,..,..
Curacao,CUW,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,..,..,..,..
Cyprus,CYP,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Cyprus,CYP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Cyprus,CYP,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.867984518,2.143762199,1.852022519,1.728541444,1.765360762
Cyprus,CYP,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,67.25912892,68.53804623,74.17687642,73.56066029,75.46205323
Cyprus,CYP,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,10.19094075,10.83650962,11.34338747,12.16910929,12.95383899
Cyprus,CYP,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,4.260123061,4.570518617,4.890401656,5.329803629,5.454334972
Cyprus,CYP,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.653213363,1.410825734,1.583111306,1.780485709,1.858043502
Cyprus,CYP,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,24.04738747,23.51605801,23.8198834,23.97935972,23.3010327
Cyprus,CYP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,70.01730313,70.48405223,73.83648406,74.96730233,76.49313137
Cyprus,CYP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.81669092,6.68224382,6.64387274,6.84573793,6.94943047
Cyprus,CYP,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.86666012,2.80833411,2.75550628,2.87702394,3.83588576
Cyprus,CYP,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,10.1,8.3,8.5,7.5,7.7
Czechia,CZE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Czechia,CZE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Czechia,CZE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.211213873,2.087047124,2.057606888,1.93625259,1.860848437
Czechia,CZE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,74.61688537,71.47919071,71.50551299,71.00494736,67.89124334
Czechia,CZE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,33.7818228,33.40932728,32.70829701,31.77085441,31.53023622
Czechia,CZE,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,23.92167732,24.03109276,23.53332969,22.6748511,22.61708456
Czechia,CZE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.946582096,0.996128103,0.956655422,1.088670001,1.152521403
Czechia,CZE,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,14.76956046,14.91277755,15.00552855,14.83340329,14.76876967
Czechia,CZE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,80.55877811,79.10707663,79.0271395,76.94357596,73.87978033
Czechia,CZE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.19641495,7.10654974,7.38071537,7.47199488,7.60487127
Czechia,CZE,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,5.91782522,5.81872368,6.20310163,6.31673288,6.43899822
Czechia,CZE,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,6.5,5.4,4.7,4.9,4.7
Denmark,DNK,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Denmark,DNK,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Denmark,DNK,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.957580201,0.961160974,1.30480036,1.026569351,1.266288876
Denmark,DNK,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,48.630054,46.74284826,47.90201313,50.41519194,51.57764639
Denmark,DNK,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,19.98745459,20.66861683,20.74323784,20.82449329,20.70893809
Denmark,DNK,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,12.40344481,12.93418569,13.00935793,13.08842059,13.40673475
Denmark,DNK,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.111446012,1.147637617,1.138233254,1.277539272,1.310977186
Denmark,DNK,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,33.92161906,33.29505948,33.39987958,32.2352444,34.83404296
Denmark,DNK,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,55.4181744,53.42598052,55.07737678,56.55980449,58.64718222
Denmark,DNK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.34411812,10.25162029,10.09825516,10.09764194,10.12139606
Denmark,DNK,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,8.7154789,8.6299839,8.47816181,8.45675373,8.4725647
Denmark,DNK,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,5.9,6.7,6.9,6.6,5.9
Djibouti,DJI,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,8.2,8.4,8.7,8.9,9.2
Djibouti,DJI,Access to electricity (% of population),EG.ELC.ACCS.ZS,59.13337708,59.83811951,60.2,62.40833282,64.7
Djibouti,DJI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.059007526,0.99558772,1.294240952,1.416710012,1.519351222
Djibouti,DJI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,122.9421488,109.3079735,155.8696049,143.7788116,154.2212566
Djibouti,DJI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,11.39514948,11.33870712,12.40612445,13.99160539,14.61028949
Djibouti,DJI,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2.735558076,2.835573147,3.101527096,3.315832272,3.7029574
Djibouti,DJI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Djibouti,DJI,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..
Djibouti,DJI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,145.4213075,103.7640251,150.0983615,156.619875,166.7177464
Djibouti,DJI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.07556486,2.72740245,2.46476936,2.26254511,2.01711535
Djibouti,DJI,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.69297981,1.32228565,1.14448977,1.11786377,0.97343284
Djibouti,DJI,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,..,17.2,..,..
Dominica,DMA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,89.5,89.6,89.5,89.7,89.6
Dominica,DMA,Access to electricity (% of population),EG.ELC.ACCS.ZS,96.73849487,97.81385803,98.88589478,99.56813049,99.9192276
Dominica,DMA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,14.05557572,16.27180522,13.40515129,11.02357999,11.98316325
Dominica,DMA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,60.46342783,57.15121287,61.75232035,77.76724437,..
Dominica,DMA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,12.53364749,11.99174712,11.0723695,16.15015889,15.08039851
Dominica,DMA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,3.988383482,2.61726935,1.916644771,2.474831095,2.253580838
Dominica,DMA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Dominica,DMA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..
Dominica,DMA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,47.32429674,44.63112699,40.87587612,29.19325981,..
Dominica,DMA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.15941811,5.12308073,5.27874804,6.0794425,5.13174009
Dominica,DMA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.25268769,3.33051729,3.64280844,4.036623,3.30796671
Dominica,DMA,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,..,..,..,..
Dominican Republic,DOM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,89.1,89.6,90,90.5,90.9
Dominican Republic,DOM,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.560364,98.9,100,98.9,99
Dominican Republic,DOM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,5.484695931,5.507273224,5.342666643,5.147782819,5.227288926
Dominican Republic,DOM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,28.40949542,27.67659173,26.54294008,28.50453508,27.94186288
Dominican Republic,DOM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,28.49636818,27.57808736,28.068774,28.81128478,29.07733665
Dominican Republic,DOM,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,14.7024479,14.41879788,14.09586544,14.13553432,13.75880291
Dominican Republic,DOM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.643674978,0.634030553,0.666063444,0.69399111,0.689583104
Dominican Republic,DOM,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,12.81184796,12.91086855,13.03075106,13.02493499,13.3027786
Dominican Republic,DOM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,23.7615823,23.90937952,23.68214534,23.55143131,23.06928204
Dominican Republic,DOM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.72216797,4.5766325,4.49336958,4.12601566,4.23948717
Dominican Republic,DOM,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.36797523,2.66466618,2.68220282,2.52541804,2.59220481
Dominican Republic,DOM,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,17.6,18.6,14.2,14.2,14.2
Ecuador,ECU,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,94.3,94.4,94.5,94.6,94.5
Ecuador,ECU,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.825883,98.7,99.2,98.7,99.09
Ecuador,ECU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,9.454851422,9.519016728,9.329258912,8.949269523,8.800531143
Ecuador,ECU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,23.98565577,19.01654907,21.5889035,23.75744696,23.02845389
Ecuador,ECU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,31.87212767,32.02300962,32.52358756,32.54262509,32.70232088
Ecuador,ECU,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,14.42350795,14.55048854,14.36590648,13.94580231,14.66885585
Ecuador,ECU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.616074159,2.5147668,2.361263384,2.351887153,2.183632409
Ecuador,ECU,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,16.045589,14.21201042,13.71183074,14.2815135,13.33740073
Ecuador,ECU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,21.25822138,19.50479127,20.83281789,22.60468399,23.0483673
Ecuador,ECU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.49149466,7.27991438,7.42857933,7.86490965,7.81824636
Ecuador,ECU,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,4.31252193,4.41607189,4.54476023,4.92990112,4.82940865
Ecuador,ECU,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,19,18.5,19.1,19.3,20.3
"Egypt, Arab Rep.",EGY,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,99.8,99.9,99.9,99.9,99.9
"Egypt, Arab Rep.",EGY,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.3,100,100,100,100
"Egypt, Arab Rep.",EGY,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,11.39406277,11.76931608,10.98638064,10.83024902,10.69713545
"Egypt, Arab Rep.",EGY,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,21.66209747,19.90108511,27.81804754,27.92636406,24.4799857
"Egypt, Arab Rep.",EGY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,36.63020173,32.45595335,34.39586778,35.32987506,35.82542441
"Egypt, Arab Rep.",EGY,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,16.6974467,16.84132649,16.59352061,16.35088959,15.98829896
"Egypt, Arab Rep.",EGY,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.723147428,1.666605152,1.4220317,1.249966196,1.180971797
"Egypt, Arab Rep.",EGY,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,12.5192111,..,..,..,..
"Egypt, Arab Rep.",EGY,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,13.18384549,10.34546394,15.01408682,17.98465561,16.64403145
"Egypt, Arab Rep.",EGY,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.33657265,5.36399794,5.63305616,4.99379301,4.83619261
"Egypt, Arab Rep.",EGY,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.66732967,1.65568376,1.7446686,1.42153192,1.36398911
"Egypt, Arab Rep.",EGY,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,4.7,..,5.3,..,5.1
El Salvador,SLV,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,85.4,86.9,88.3,89.6,90.7
El Salvador,SLV,Access to electricity (% of population),EG.ELC.ACCS.ZS,95.4,96,96.8,97,97.36
El Salvador,SLV,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,5.52976674,5.732153907,5.393009141,5.13276853,5.146433522
El Salvador,SLV,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,47.07409771,44.36050287,45.27488682,46.69924311,46.08610349
El Salvador,SLV,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,25.28892954,24.83482787,25.17147273,25.07550676,25.34814372
El Salvador,SLV,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,16.38749326,16.28568464,16.08462885,15.68784263,15.55867794
El Salvador,SLV,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.056819966,1.023502951,1.044469416,1.128021932,1.173830536
El Salvador,SLV,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,16.75268491,17.35477562,17.75375106,18.12892354,18.08145041
El Salvador,SLV,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,29.48617302,28.4585905,29.02976438,28.93437378,29.95590961
El Salvador,SLV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.75833225,8.71456337,8.42286873,8.32511997,8.502141
El Salvador,SLV,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,4.80888462,4.84736443,4.58291912,4.54641724,4.71206713
El Salvador,SLV,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,14.4,16.3,14.5,15.3,14.6
Equatorial Guinea,GNQ,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,23.9,24,24,23.9,24
Equatorial Guinea,GNQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,66.12290192,66.23913574,66.35205841,66.46248627,66.57125092
Equatorial Guinea,GNQ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.888390876,2.332239209,2.315463397,2.257979688,2.437878574
Equatorial Guinea,GNQ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,42.21958535,41.18790078,43.56515304,44.0311469,43.74804288
Equatorial Guinea,GNQ,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,59.10058727,52.33025433,56.86222809,57.29508162,52.07541004
Equatorial Guinea,GNQ,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,17.8446575,18.50431156,25.75059535,25.57013777,20.85383948
Equatorial Guinea,GNQ,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.041432076,1.237123381,1.100368826,1.072141334,1.214082765
Equatorial Guinea,GNQ,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,11.45673493,6.384406989,5.981846872,6.168908909,9.301943614
Equatorial Guinea,GNQ,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,56.65847382,51.41282994,58.86310521,59.61453472,51.13074955
Equatorial Guinea,GNQ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.91533303,3.14450502,2.95976019,3.10309863,3.0297935
Equatorial Guinea,GNQ,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.55440164,0.69449306,0.59081864,0.62434703,0.64342248
Equatorial Guinea,GNQ,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,..,..,..,..
Eritrea,ERI,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,10,10.2,10.4,10.7,11.1
Eritrea,ERI,Access to electricity (% of population),EG.ELC.ACCS.ZS,45.76625824,46.89644241,48.02331161,49.14768982,50.27040863
Eritrea,ERI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..
Eritrea,ERI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..
Eritrea,ERI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..,..,..,..,..
Eritrea,ERI,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..,..,..,..,..
Eritrea,ERI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Eritrea,ERI,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..
Eritrea,ERI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..
Eritrea,ERI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.45335579,3.518888,3.72767901,4.12820911,4.45916176
Eritrea,ERI,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.74046409,0.73348004,1.00735629,0.6442942,0.78535897
Eritrea,ERI,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,..,..,..,..
Estonia,EST,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Estonia,EST,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Estonia,EST,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.85804689,2.113609997,2.386205466,2.089400442,2.376807262
Estonia,EST,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,73.50169126,73.40115901,71.7538683,71.59639824,69.86984384
Estonia,EST,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.86328154,24.04753836,23.99888661,24.02416596,22.94932869
Estonia,EST,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,13.90593117,13.8864976,13.61097398,13.47182743,13.09802636
Estonia,EST,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.011335173,2.051844371,2.007733521,2.008665863,2.024018821
Estonia,EST,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,21.64006429,21.77469007,20.94180933,20.95921299,21.29295356
Estonia,EST,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,77.43549844,77.00753774,75.8098541,74.32389785,73.88468641
Estonia,EST,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.64135027,6.70240974,6.59727049,6.72095728,6.82277584
Estonia,EST,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,4.94316053,4.98726511,4.84846592,4.94593143,5.07566547
Estonia,EST,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,10.6,9.8,9.6,9.9,9.3
Eswatini,SWZ,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,47.8,49.5,51.4,53.1,54.7
Eswatini,SWZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,64.12441254,63.43,73.5,73.96111298,77.03039551
Eswatini,SWZ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,9.354311403,8.959862917,8.427761974,8.518760198,8.597801032
Eswatini,SWZ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,40.98284578,42.59260181,44.28526003,44.31565292,43.24378606
Eswatini,SWZ,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,35.7327075,35.34133577,33.8789758,33.23321916,34.83307092
Eswatini,SWZ,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,31.71397586,31.23146028,29.81041845,29.03211799,29.75202882
Eswatini,SWZ,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.805081503,2.098442667,1.958201682,2.03576227,1.886147697
Eswatini,SWZ,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..
Eswatini,SWZ,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,43.10686579,44.05903501,43.51310787,40.43183558,45.94483548
Eswatini,SWZ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.05855274,6.82044792,6.98103714,7.23889112,6.74539423
Eswatini,SWZ,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.94745016,2.84598303,3.54254961,3.49409103,3.42137909
Eswatini,SWZ,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,19.8,..,..,..
Ethiopia,ETH,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,4.2,4.7,5.2,5.7,6.2
Ethiopia,ETH,Access to electricity (% of population),EG.ELC.ACCS.ZS,29,42.9,44.3,44.84432602,48.04761887
Ethiopia,ETH,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,36.05697539,34.6988796,33.77928067,31.21880078,33.63332906
Ethiopia,ETH,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,30.29281055,27.0869723,23.47426268,22.82669908,20.8753244
Ethiopia,ETH,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,16.29779364,21.9325682,23.58190618,27.30570214,24.82236751
Ethiopia,ETH,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,4.404619139,5.69139881,6.186588505,5.827616845,5.594368896
Ethiopia,ETH,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.705413868,0.695462177,0.685077814,0.645190438,0.578180787
Ethiopia,ETH,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,8.351338267,8.087065533,7.603929229,7.519920423,6.661741322
Ethiopia,ETH,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,9.363313597,7.812080503,7.629368622,8.372675866,7.939976609
Ethiopia,ETH,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.82316828,3.60033751,3.45336914,3.30371761,3.23382378
Ethiopia,ETH,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.96540898,0.90002954,0.8612687,0.76642609,0.73088509
Ethiopia,ETH,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,12.4,..,..,..,..
Faroe Islands,FRO,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..
Faroe Islands,FRO,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Faroe Islands,FRO,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,15.66437605,19.41050364,17.97885857,16.32000318,16.97578615
Faroe Islands,FRO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,52.39417913,50.01636903,50.87360878,54.05616147,52.70426145
Faroe Islands,FRO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,16.48553445,15.60074347,17.30649997,17.88793532,19.24200119
