Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
North Macedonia,MKD,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,73.1,74.2,75.45,76.8,77.3
North Macedonia,MKD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,9.726918494,9.172908313,7.873245042,8.47039847,8.132291394
North Macedonia,MKD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,64.96044397,65.52156625,68.99156455,72.84007033,76.16817505
North Macedonia,MKD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.92218322,23.96304609,24.25894588,24.05042988,23.70348341
North Macedonia,MKD,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,11.76035953,12.28893989,12.60253096,13.34739543,13.39414999
North Macedonia,MKD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.993427692,0.970115978,0.895041407,0.943108733,1.164594116
North Macedonia,MKD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,16.81823312,16.95115782,17.16111359,17.57493632,17.08328108
Northern Mariana Islands,MNP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Northern Mariana Islands,MNP,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..
Northern Mariana Islands,MNP,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..
Northern Mariana Islands,MNP,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,69.78021978,81.13821138,62.11538462,58.14132104,62.01353638
Northern Mariana Islands,MNP,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..,..,..,..,..
Northern Mariana Islands,MNP,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..,..,..,..,..
Northern Mariana Islands,MNP,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Northern Mariana Islands,MNP,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..
Norway,NOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Norway,NOR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Norway,NOR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.537557599,2.092314505,1.97646282,1.862995582,1.844122213
Norway,NOR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,32.05734952,33.48038893,32.83142895,32.23793579,34.7812983
Norway,NOR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,31.01037938,27.9415638,29.79126547,31.79276288,28.97386378
Norway,NOR,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,6.873817164,6.562081605,6.400380897,5.996342047,6.181057639
Norway,NOR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.507279581,1.626681488,1.719497163,1.726244408,1.85843416
Norway,NOR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,22.22355077,22.08716304,22.47754585,23.46239343,23.50157879
Oman,OMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Oman,OMN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Oman,OMN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.729760807,1.985322117,1.984599252,1.849420191,1.994719339
Oman,OMN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,46.7243584,41.54325475,43.2375665,38.65791269,36.98411667
Oman,OMN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,53.09853524,47.94024994,49.59439552,53.89353115,51.37925096
Oman,OMN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,8.916115687,7.914286703,8.495178421,9.09106412,8.02929792
Oman,OMN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,10.93096096,12.11954816,9.635787938,9.54295828,8.637691241
Oman,OMN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..
Pakistan,PAK,Access to electricity (% of population),EG.ELC.ACCS.ZS,71.38154602,71.5502243,70.79000092,72.78310394,74.12769318
Pakistan,PAK,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,42.1,43.3,44.8,46.3,47.8
Pakistan,PAK,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.81706316,22.3283302,21.96320354,21.65123536,20.67787132
Pakistan,PAK,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,17.05026114,15.96486227,17.25042394,19.04425666,19.51471242
Pakistan,PAK,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,19.09099426,18.15011797,18.09932709,18.58905159,19.56389458
Pakistan,PAK,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,12.79208896,11.21091981,11.2993431,11.60274061,12.58727459
Pakistan,PAK,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.551387243,3.59474547,3.774448861,4.129131364,4.108816358
Pakistan,PAK,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..
Palau,PLW,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.36923981,100,100,100,100
Palau,PLW,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Palau,PLW,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.918015801,3.117666778,3.536414566,3.43980344,3.406238795
Palau,PLW,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..
Palau,PLW,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,6.966255517,10.1910828,8.193277311,9.055809056,11.29437074
Palau,PLW,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,0.943636063,0.938652363,0.980392157,1.017901018,1.039799211
Palau,PLW,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Palau,PLW,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,20.16481488,19.81694269,19.92910924,21.22240401,18.56705307
Panama,PAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,92.29476929,93.16477203,93.69999695,94.9285202,95.81632996
Panama,PAN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,87.5,87.7,87.9,87.6,87.6
Panama,PAN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.786004533,2.60051772,2.384705166,2.248462792,2.186922328
Panama,PAN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,52.25154275,45.43540842,45.6242131,47.19954874,43.77436448
Panama,PAN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,27.55908247,28.44056106,29.35225641,29.48001537,29.63862183
Panama,PAN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,6.390802303,6.17499918,6.057774663,5.87723666,5.723312741
Panama,PAN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Panama,PAN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,10.10160612,10.37754165,9.995948999,9.943571149,9.009188504
Papua New Guinea,PNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,42.8782196,49.40000153,54.40000153,55.72738647,59.66297531
Papua New Guinea,PNG,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,8.7,8.85,8.8,9,9.1
Papua New Guinea,PNG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,17.45693019,17.86634044,17.64956892,16.97383549,16.97614341
Papua New Guinea,PNG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..
Papua New Guinea,PNG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,34.8049302,34.72997161,36.35985971,36.92404502,36.71042697
Papua New Guinea,PNG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1.777109497,1.931402565,1.945336711,1.724264639,1.691022835
Papua New Guinea,PNG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.483758051,0.417619817,0.403221124,0.37621677,0.411073404
Papua New Guinea,PNG,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,15.22728706,12.94862858,12.60500176,13.19302875,13.02172391
Paraguay,PRY,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.33153534,98.40000153,99.30000305,99.59999847,99.69999695
Paraguay,PRY,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,65.4,66.2,66.8,67.4,68
Paraguay,PRY,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,9.773175311,11.04138737,10.5267434,10.25270136,9.995011242
Paraguay,PRY,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,32.17432757,30.62290769,33.04142868,35.58335571,35.14521459
Paraguay,PRY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,34.24949917,34.15190635,34.05183999,33.25367724,33.16177386
Paraguay,PRY,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,19.41648705,19.0612408,19.45276982,18.99274831,18.79516824
Paraguay,PRY,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.068847829,0.950953302,0.892663231,0.961156153,0.974312938
Paraguay,PRY,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,9.642274697,9.559063337,9.956474414,10.07505858,9.995756075
Peru,PER,Access to electricity (% of population),EG.ELC.ACCS.ZS,93.85218048,94.19999695,94.80000305,95.19999695,95.55136108
Peru,PER,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,75.8,77.7,79.6,81.5,83.25
Peru,PER,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,7.04564406,6.935034617,6.77975956,6.885842851,6.853031035
Peru,PER,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,23.8754434,22.78852746,22.79367839,23.4392855,22.90441794
Peru,PER,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,30.33787987,30.55655058,31.29788412,31.6240835,30.44919578
Peru,PER,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,13.78802017,13.34402811,12.97084692,13.1690241,12.84935117
Peru,PER,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.730910598,1.304784399,1.246312804,1.174986356,1.192773184
Peru,PER,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,14.91965132,13.78754764,13.17434165,14.28637004,14.52540406
Philippines,PHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,89.08000183,92.06650543,93,94.44826508,95.64508057
Philippines,PHL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,42.2,43.3,44.1,45.4,46.5
Philippines,PHL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,10.99649915,10.20512553,10.18295413,9.650140358,8.820323747
Philippines,PHL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,31.93353487,35.10306242,38.61607889,41.94979293,40.45892225
Philippines,PHL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,30.48195098,30.28591717,30.12655058,30.56374015,30.32750788
Philippines,PHL,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,19.92802237,19.5903032,19.50020206,19.09824717,18.5164544
Philippines,PHL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.08846304,1.045585147,1.247077075,0.819584674,0.920263122
Philippines,PHL,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,13.01961059,13.08710069,13.59379375,14.04753328,14.48847302
Poland,POL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Poland,POL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Poland,POL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.503070664,2.645363033,3.010348024,2.414618158,2.369464259
Poland,POL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,45.36848245,47.27161863,49.2255373,50.70246686,49.49337817
Poland,POL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,31.11515282,30.76804779,28.86240326,28.75731364,28.63654319
Poland,POL,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,17.86906767,18.48489509,17.09098373,16.75377356,16.92498816
Poland,POL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.137407113,1.938462678,1.894930987,2.04957213,1.971041327
Poland,POL,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,15.70990024,16.32059054,16.85409579,17.35518263,17.33648184
Portugal,PRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Portugal,PRT,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Portugal,PRT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.099443926,2.065810984,2.095868576,2.036529883,2.088548542
Portugal,PRT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,39.87577894,39.06340599,41.71487412,42.9830419,43.05629556
Portugal,PRT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,19.46438213,19.32796103,19.11726582,19.29930797,18.83272376
Portugal,PRT,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,12.13870877,12.15338515,12.34250796,12.26235271,11.89529572
Portugal,PRT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.787974411,2.004023694,1.67187887,1.764707683,1.781460884
Portugal,PRT,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,22.78871911,22.33199325,22.37058798,22.65334671,22.20119201
Puerto Rico,PRI,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Puerto Rico,PRI,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..
Puerto Rico,PRI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.826985117,0.805660904,0.818676005,0.707917443,0.682321472
Puerto Rico,PRI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,41.68569922,41.5158808,44.40791378,46.04722157,47.01397556
Puerto Rico,PRI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,50.93827841,51.15151236,50.22944695,50.6557671,50.84441206
Puerto Rico,PRI,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,47.90264618,48.44287772,47.33511955,47.4373032,47.64169609
Puerto Rico,PRI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Puerto Rico,PRI,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..
Qatar,QAT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Qatar,QAT,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Qatar,QAT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.161318389,0.18387227,0.214741537,0.218257646,0.23004111
Qatar,QAT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,36.64612641,41.83375863,38.60516529,35.89658581,37.97242389
Qatar,QAT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,57.4407932,53.20526006,56.68796532,60.38152349,56.88718276
Qatar,QAT,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,8.91552531,8.47608042,8.047170298,8.237423873,7.793395084
Qatar,QAT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Qatar,QAT,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..
Romania,ROU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,99.09999847,100,100,100
Romania,ROU,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,86.2,86.5,87.1,87.1,87.7
Romania,ROU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,4.425960741,4.292247849,4.438847528,4.564559454,4.420082599
Romania,ROU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,42.17167904,43.47692724,44.82183773,44.92892301,44.30286636
Romania,ROU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,30.81202329,30.12189337,29.11024721,28.91867087,27.59180203
Romania,ROU,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,20.20816691,20.12461103,19.81269339,18.9415433,17.16843646
Romania,ROU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.451968796,1.406136954,1.721071687,1.805241726,1.843956013
Romania,ROU,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,18.9188423,17.11050311,15.58700439,14.38335468,14.5360862
Russian Federation,RUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,95.5,100,100,100,100
Russian Federation,RUS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,92.3,91.2,90.3,89.2,87.8
Russian Federation,RUS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.873104487,3.840217285,3.55363209,3.394253381,3.530302914
Russian Federation,RUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,20.65595987,20.66363686,20.78564336,20.78764357,20.79532298
Russian Federation,RUS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,29.79405999,29.17390507,30.67329689,32.55429805,32.15049584
Russian Federation,RUS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,12.38301887,11.7002791,12.31277213,12.81988325,12.96920728
Russian Federation,RUS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,4.871514747,5.425147705,4.248996052,3.692518759,3.832115681
Russian Federation,RUS,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,10.64209481,9.1831221,10.28840567,11.4687676,10.93839974
Rwanda,RWA,Access to electricity (% of population),EG.ELC.ACCS.ZS,22.79999924,29.37000084,34.09999847,36.96815109,40.36860657
Rwanda,RWA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,0.6,0.9,1.1,1.4,1.9
Rwanda,RWA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.99261646,25.16484074,26.34545557,24.61187117,23.54579702
Rwanda,RWA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,31.98641915,34.08032293,33.14688636,34.659803,36.12568778
Rwanda,RWA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,17.43473885,16.82316056,17.28422868,17.35451898,18.86415113
Rwanda,RWA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,6.828342785,6.69998876,7.677866309,7.62773451,8.366595204
Rwanda,RWA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.252583459,1.282656297,1.264674914,1.251740352,1.239645168
Rwanda,RWA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,13.30064311,14.42343809,13.45137171,14.24300757,14.59544757
Samoa,WSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.06708527,99.62329102,96.80000305,99.99447632,99.19999695
Samoa,WSM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,31.4,32.4,33.6,34.6,35.3
Samoa,WSM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,8.323953649,8.644397677,9.907575642,9.147660338,9.104548751
Samoa,WSM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,47.49340988,46.43379717,44.34880743,46.96929114,48.29775015
Samoa,WSM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,14.5012807,14.40868348,13.18495546,11.72041111,11.95963932
Samoa,WSM,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,6.443929145,6.255926195,6.19206875,4.728204974,4.540111648
Samoa,WSM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Samoa,WSM,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,22.53865942,22.97078599,23.48232527,23.78078276,24.42737759
San Marino,SMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
San Marino,SMR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
San Marino,SMR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.02005411,0.013623873,0.02047886,0.016406698,0.015277476
San Marino,SMR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,146.9113325,147.0779198,145.0716424,142.8904588,143.2675389
San Marino,SMR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,32.02416615,32.40716496,32.45303154,36.21692033,34.77865695
San Marino,SMR,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,28.48453792,28.59252259,28.65222825,32.18865127,30.59027596
San Marino,SMR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
San Marino,SMR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,17.89022288,16.68951936,16.468847,17.95681677,16.91273433
Sao Tome and Principe,STP,Access to electricity (% of population),EG.ELC.ACCS.ZS,67.2492981,69.32051849,74.26999664,71,74.96720123
Sao Tome and Principe,STP,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2.1,2.3,2.6,2.7,3
Sao Tome and Principe,STP,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,12.22895915,11.67435636,11.17670479,11.39674577,12.52606188
Sao Tome and Principe,STP,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..
Sao Tome and Principe,STP,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,15.31847367,15.69350152,16.12703462,14.24727077,13.44215817
Sao Tome and Principe,STP,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,6.368955711,7.016253581,7.496042118,6.551260343,5.913906746
Sao Tome and Principe,STP,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Sao Tome and Principe,STP,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..
Saudi Arabia,SAU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,99.90000153,99.93000031,100,100
Saudi Arabia,SAU,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Saudi Arabia,SAU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.619388553,2.685631524,2.528473058,2.138785646,2.196855588
Saudi Arabia,SAU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,37.79897452,30.71782594,29.33194581,25.66677286,27.24445196
Saudi Arabia,SAU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,45.27246268,43.15745251,45.84757291,50.1364572,47.07350803
Saudi Arabia,SAU,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,12.68447764,12.90713775,12.89216726,12.13943949,12.06102266
Saudi Arabia,SAU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,13.32567233,9.872738498,10.22384845,9.486355659,8.242799354
Saudi Arabia,SAU,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,3.334404555,3.389981507,3.384836428,8.597203861,7.302103831
Senegal,SEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,60.5,64.5,61.70000076,66,70.40000153
Senegal,SEN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,27.3,26.5,25.9,25.2,24.7
Senegal,SEN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,14.28257673,14.41402039,14.98203382,14.98824785,14.89957308
Senegal,SEN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,35.43314317,32.54731111,35.7751967,38.84041526,39.26181475
Senegal,SEN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.58666432,23.34405351,23.27769428,24.01323967,23.57803327
Senegal,SEN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,17.04305501,16.41265626,15.80530875,15.52549026,14.89541542
Senegal,SEN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.209099171,1.602097454,1.471063,1.658240078,1.51347929
Senegal,SEN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,15.77433605,16.37117645,15.90645166,16.37811216,..
Serbia,SRB,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.90000153,100,100,100,99.80000305
Serbia,SRB,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,73,74.4,75.7,77.3,78.6
Serbia,SRB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.713852384,6.811151268,6.014153757,6.342783371,5.954416345
Serbia,SRB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,52.21852485,53.34293142,57.05619047,59.06030441,60.94367435
Serbia,SRB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,25.7972639,25.82012701,26.08217378,25.49751601,25.59811074
Serbia,SRB,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,14.76792786,14.81139304,15.08669422,14.52732012,13.68195214
Serbia,SRB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.826086336,1.745155727,1.837507527,1.614937596,2.214419083
Serbia,SRB,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,22.35521329,23.28991506,24.0680383,23.59818704,24.04973493
Seychelles,SYC,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
Seychelles,SYC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Seychelles,SYC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.269725501,2.234425775,2.747987091,2.60511622,2.032090484
Seychelles,SYC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,98.51849887,100.5335416,110.2403383,107.5873461,114.4362272
Seychelles,SYC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,15.7034876,15.53669043,14.54742734,14.98798483,11.05502344
Seychelles,SYC,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,6.301551518,6.174270096,5.789819269,5.813846215,4.220068787
Seychelles,SYC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.314079694,1.535705992,1.484521213,1.380046268,1.335361292
Seychelles,SYC,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,28.79368939,30.34193656,31.06962423,31.51752589,..
Sierra Leone,SLE,Access to electricity (% of population),EG.ELC.ACCS.ZS,19.53453636,20.29999924,23.39999962,26.10000038,22.70000076
Sierra Leone,SLE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,0.5,0.5,0.6,0.65,0.7
Sierra Leone,SLE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,58.6518937,58.20874133,60.6110904,58.93440965,58.15447245
Sierra Leone,SLE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,47.44006727,54.50190931,48.2949347,39.22853131,37.94371433
Sierra Leone,SLE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,4.555925675,5.610934258,5.185307683,5.270389825,5.552261022
